Collection Time,Status,CPU (%),Memory (%),Disk Used (%),Reason
May 6 2022 11:44:44 AM PDT,Up,37.88,79.83,71.41,-
May 6 2022 11:43:45 AM PDT,Up,38.5,77.3,71.41,-
May 6 2022 11:42:46 AM PDT,Up,27.63,83.68,71.4,-
May 6 2022 11:41:44 AM PDT,Up,39.75,80.36,71.4,-
May 6 2022 11:40:44 AM PDT,Up,33.25,73.36,71.4,-
May 6 2022 11:39:45 AM PDT,Up,36,82.31,71.52,-
May 6 2022 11:38:45 AM PDT,Up,33.25,79.32,71.4,-
May 6 2022 11:37:45 AM PDT,Up,34.25,75.46,71.4,-
May 6 2022 11:36:45 AM PDT,Up,32.38,72.2,71.4,-
May 6 2022 11:35:46 AM PDT,Up,37,83.17,71.39,-
May 6 2022 11:34:45 AM PDT,Up,37.75,75.35,71.39,-
May 6 2022 11:33:44 AM PDT,Up,32.25,80.11,71.39,-
May 6 2022 11:32:45 AM PDT,Up,35.13,75.07,71.38,-
May 6 2022 11:31:44 AM PDT,Up,36.13,84.02,71.39,-
May 6 2022 11:30:44 AM PDT,Up,34.13,80.88,71.39,-
May 6 2022 11:29:43 AM PDT,Up,28,78.1,71.39,-
May 6 2022 11:28:44 AM PDT,Up,30.5,75.24,71.38,-
May 6 2022 11:27:44 AM PDT,Up,28.13,83.99,71.38,-
May 6 2022 11:26:44 AM PDT,Up,30.88,81.25,71.38,-
May 6 2022 11:25:44 AM PDT,Up,31.75,78.39,71.38,-
May 6 2022 11:24:44 AM PDT,Up,28.5,73.47,71.37,-
May 6 2022 11:23:44 AM PDT,Up,27.63,83.42,71.37,-
May 6 2022 11:22:45 AM PDT,Up,28.63,79.47,71.37,-
May 6 2022 11:21:45 AM PDT,Up,33.63,75.45,71.37,-
May 6 2022 11:20:45 AM PDT,Up,37.38,83.96,71.36,-
May 6 2022 11:19:45 AM PDT,Up,29,73.98,71.36,-
May 6 2022 11:18:45 AM PDT,Up,27.88,82.88,71.36,-
May 6 2022 11:17:44 AM PDT,Up,27.88,77.37,71.36,-
May 6 2022 11:16:44 AM PDT,Up,34.5,74.27,71.35,-
May 6 2022 11:15:45 AM PDT,Up,32.63,81.13,71.35,-
May 6 2022 11:14:46 AM PDT,Up,26.88,76.23,71.36,-
May 6 2022 11:13:44 AM PDT,Up,27.88,83.8,71.36,-
May 6 2022 11:12:44 AM PDT,Up,29.25,81.21,71.35,-
May 6 2022 11:11:44 AM PDT,Up,27.88,78.3,71.35,-
May 6 2022 11:10:44 AM PDT,Up,29.88,76.21,71.35,-
May 6 2022 11:09:44 AM PDT,Up,27.5,72.85,71.35,-
May 6 2022 11:08:44 AM PDT,Up,26.5,83.03,71.34,-
May 6 2022 11:07:45 AM PDT,Up,24.5,81.9,71.34,-
May 6 2022 11:06:44 AM PDT,Up,28.75,80.15,71.34,-
May 6 2022 11:05:45 AM PDT,Up,30,77.88,71.34,-
May 6 2022 11:04:44 AM PDT,Up,22.88,82.69,71.34,-
May 6 2022 11:03:45 AM PDT,Up,23.5,80.11,71.34,-
May 6 2022 11:02:44 AM PDT,Up,27,75.27,71.33,-
May 6 2022 11:01:44 AM PDT,Up,26.88,73,71.33,-
May 6 2022 11:00:44 AM PDT,Up,23.5,80.63,71.33,-
May 6 2022 10:59:44 AM PDT,Up,22.75,76.47,71.33,-
May 6 2022 10:58:44 AM PDT,Up,24.38,73.57,71.33,-
May 6 2022 10:57:43 AM PDT,Up,23,83.96,71.33,-
May 6 2022 10:56:45 AM PDT,Up,23.88,80.11,71.33,-
May 6 2022 10:55:44 AM PDT,Up,20.75,78.41,71.33,-
May 6 2022 10:54:44 AM PDT,Up,16.88,75.75,71.32,-
May 6 2022 10:53:44 AM PDT,Up,21.75,74.54,71.32,-
May 6 2022 10:52:44 AM PDT,Up,21.88,71.67,71.32,-
May 6 2022 10:51:43 AM PDT,Up,18.63,82.06,71.32,-
May 6 2022 10:50:43 AM PDT,Up,24,79.27,71.32,-
May 6 2022 10:49:44 AM PDT,Up,20.88,73.73,71.31,-
May 6 2022 10:48:44 AM PDT,Up,19,83.87,71.31,-
May 6 2022 10:47:45 AM PDT,Up,17,82.73,71.31,-
May 6 2022 10:46:44 AM PDT,Up,22.25,80.98,71.31,-
May 6 2022 10:45:44 AM PDT,Up,16.75,78.56,71.31,-
May 6 2022 10:44:44 AM PDT,Up,17.25,78.66,71.3,-
May 6 2022 10:43:43 AM PDT,Up,18.63,77.26,71.3,-
May 6 2022 10:42:44 AM PDT,Up,20.63,76.82,71.3,-
May 6 2022 10:41:43 AM PDT,Up,16.63,83.49,71.3,-
May 6 2022 10:40:44 AM PDT,Up,21.25,82.78,71.3,-
May 6 2022 10:39:44 AM PDT,Up,19.13,80.72,71.3,-
May 6 2022 10:38:44 AM PDT,Up,18.5,78.17,71.3,-
May 6 2022 10:37:44 AM PDT,Up,17,76.58,71.3,-
May 6 2022 10:36:44 AM PDT,Up,19,76.37,71.3,-
May 6 2022 10:35:44 AM PDT,Up,19.75,75.66,71.3,-
May 6 2022 10:34:44 AM PDT,Up,20,81.99,71.29,-
May 6 2022 10:33:44 AM PDT,Up,22,79.89,71.29,-
May 6 2022 10:32:44 AM PDT,Up,23.25,77.74,71.29,-
May 6 2022 10:31:45 AM PDT,Up,17.63,75.89,71.29,-
May 6 2022 10:30:44 AM PDT,Up,18.63,72.59,71.29,-
May 6 2022 10:29:43 AM PDT,Trouble,13.38,83.16,71.28,Memory Utilization exceeds 80 %
May 6 2022 10:28:43 AM PDT,Trouble,11.13,82.89,71.28,Memory Utilization exceeds 80 %
May 6 2022 10:27:43 AM PDT,Trouble,13,82.89,71.28,Memory Utilization exceeds 80 %
May 6 2022 10:26:44 AM PDT,Up,13.13,81.64,71.28,-
May 6 2022 10:25:43 AM PDT,Up,13.25,81.28,71.28,-
May 6 2022 10:24:43 AM PDT,Up,13.38,80.73,71.28,-
May 6 2022 10:23:43 AM PDT,Up,13,80.69,71.28,-
May 6 2022 10:22:43 AM PDT,Up,10.38,79.79,71.27,-
May 6 2022 10:21:44 AM PDT,Up,9.38,79.24,71.27,-
May 6 2022 10:20:43 AM PDT,Up,12,78.66,71.28,-
May 6 2022 10:19:43 AM PDT,Up,13.13,77.28,71.28,-
May 6 2022 10:18:44 AM PDT,Up,15.63,75.87,71.28,-
May 6 2022 10:17:44 AM PDT,Up,12.13,75.32,71.28,-
May 6 2022 10:16:43 AM PDT,Up,13.63,74.14,71.28,-
May 6 2022 10:15:45 AM PDT,Up,11.75,73.17,71.27,-
May 6 2022 10:14:43 AM PDT,Up,13,71.82,71.27,-
May 6 2022 10:13:43 AM PDT,Up,12.88,71.61,71.27,-
May 6 2022 10:12:43 AM PDT,Up,14.13,70.83,71.27,-
May 6 2022 10:11:43 AM PDT,Trouble,14.25,83.98,71.27,Memory Utilization exceeds 80 %
May 6 2022 10:10:43 AM PDT,Up,11.88,82.55,71.26,-
May 6 2022 10:09:43 AM PDT,Up,12.38,82.57,71.26,-
May 6 2022 10:08:43 AM PDT,Up,10.88,81.27,71.26,-
May 6 2022 10:07:43 AM PDT,Up,11.63,80.62,71.26,-
May 6 2022 10:06:43 AM PDT,Up,12.5,79.22,71.26,-
May 6 2022 10:05:44 AM PDT,Up,14.38,78.62,71.26,-
May 6 2022 10:04:43 AM PDT,Up,11.25,77.87,71.25,-
May 6 2022 10:03:43 AM PDT,Up,12.5,77.2,71.25,-
May 6 2022 10:02:43 AM PDT,Up,13.63,76.74,71.26,-
May 6 2022 10:01:43 AM PDT,Up,10.75,76.33,71.26,-
May 6 2022 10:00:43 AM PDT,Up,12.38,75.74,71.26,-
May 6 2022 9:59:43 AM PDT,Up,9,75.55,71.26,-
May 6 2022 9:58:45 AM PDT,Up,10.88,75.12,71.25,-
May 6 2022 9:57:43 AM PDT,Up,10,75.34,71.25,-
May 6 2022 9:56:43 AM PDT,Up,8.63,75.29,71.25,-
May 6 2022 9:55:43 AM PDT,Up,8.88,75.26,71.25,-
May 6 2022 9:54:43 AM PDT,Up,7.38,75.17,71.25,-
May 6 2022 9:53:43 AM PDT,Up,7.5,75.13,71.25,-
May 6 2022 9:52:43 AM PDT,Up,6.75,75.04,71.25,-
May 6 2022 9:51:43 AM PDT,Up,6.63,75.02,71.24,-
May 6 2022 9:50:43 AM PDT,Up,8.5,74.94,71.24,-
May 6 2022 9:49:43 AM PDT,Up,7.88,74.86,71.24,-
May 6 2022 9:48:43 AM PDT,Up,8.13,74.35,71.24,-
May 6 2022 9:47:43 AM PDT,Up,5.5,74.27,71.24,-
May 6 2022 9:46:43 AM PDT,Up,4.75,74.19,71.24,-
May 6 2022 9:45:43 AM PDT,Up,8.25,74.19,71.24,-
May 6 2022 9:44:43 AM PDT,Up,6,74.22,71.24,-
May 6 2022 9:43:43 AM PDT,Up,7.5,74.18,71.23,-
May 6 2022 9:42:44 AM PDT,Up,9,73.65,71.23,-
May 6 2022 9:41:43 AM PDT,Up,6.75,74,71.24,-
May 6 2022 9:40:43 AM PDT,Up,7.5,73.91,71.24,-
May 6 2022 9:39:43 AM PDT,Up,6.5,73.95,71.24,-
May 6 2022 9:38:43 AM PDT,Up,6.75,73.8,71.24,-
May 6 2022 9:37:43 AM PDT,Up,6.38,73.72,71.24,-
May 6 2022 9:36:43 AM PDT,Up,6.13,73.72,71.24,-
May 6 2022 9:35:43 AM PDT,Up,8.13,73.66,71.23,-
May 6 2022 9:34:43 AM PDT,Up,8.63,73.57,71.23,-
May 6 2022 9:33:43 AM PDT,Up,6.25,73.57,71.23,-
May 6 2022 9:32:43 AM PDT,Up,6.13,73.46,71.23,-
May 6 2022 9:31:43 AM PDT,Up,8.13,73.51,71.23,-
May 6 2022 9:30:43 AM PDT,Up,12.25,73.47,71.23,-
May 6 2022 9:29:43 AM PDT,Up,7.13,73.38,71.23,-
May 6 2022 9:28:43 AM PDT,Up,6.88,73.25,71.22,-
May 6 2022 9:27:43 AM PDT,Up,6.13,73.23,71.22,-
May 6 2022 9:26:43 AM PDT,Up,6,73.16,71.22,-
May 6 2022 9:25:43 AM PDT,Up,6.38,72.99,71.22,-
May 6 2022 9:24:43 AM PDT,Up,7,72.87,71.22,-
May 6 2022 9:23:43 AM PDT,Up,6,73.02,71.22,-
May 6 2022 9:22:43 AM PDT,Up,6.63,72.94,71.22,-
May 6 2022 9:21:43 AM PDT,Up,7.38,72.95,71.22,-
May 6 2022 9:20:43 AM PDT,Up,7.38,72.81,71.22,-
May 6 2022 9:19:43 AM PDT,Up,7.88,72.77,71.22,-
May 6 2022 9:18:43 AM PDT,Up,7.63,72.68,71.22,-
May 6 2022 9:17:43 AM PDT,Up,7.75,72.75,71.22,-
May 6 2022 9:16:43 AM PDT,Up,5.88,72.65,71.22,-
May 6 2022 9:15:43 AM PDT,Up,6.63,72.6,71.22,-
May 6 2022 9:14:43 AM PDT,Up,8,72.57,71.21,-
May 6 2022 9:13:43 AM PDT,Up,7.38,72.57,71.21,-
May 6 2022 9:12:43 AM PDT,Up,9.63,72.56,71.21,-
May 6 2022 9:11:43 AM PDT,Up,6.88,72.46,71.21,-
May 6 2022 9:10:45 AM PDT,Up,7.75,72.39,71.21,-
May 6 2022 9:09:43 AM PDT,Up,6,72.33,71.21,-
May 6 2022 9:08:43 AM PDT,Up,5.88,72.26,71.21,-
May 6 2022 9:07:43 AM PDT,Up,6.13,72.16,71.2,-
May 6 2022 9:06:43 AM PDT,Up,6.38,72.17,71.2,-
May 6 2022 9:05:43 AM PDT,Up,7.13,72.13,71.2,-
May 6 2022 9:04:43 AM PDT,Up,5.13,72.04,71.2,-
May 6 2022 9:03:43 AM PDT,Up,5.13,72.05,71.2,-
May 6 2022 9:02:43 AM PDT,Up,6.63,71.93,71.2,-
May 6 2022 9:01:43 AM PDT,Up,7.25,71.93,71.21,-
May 6 2022 9:00:43 AM PDT,Up,8,71.93,71.2,-
May 6 2022 8:59:43 AM PDT,Up,6.13,71.84,71.2,-
May 6 2022 8:58:43 AM PDT,Up,5.75,71.84,71.2,-
May 6 2022 8:57:43 AM PDT,Up,5.75,71.8,71.2,-
May 6 2022 8:56:43 AM PDT,Up,5.75,71.78,71.2,-
May 6 2022 8:55:43 AM PDT,Up,7.88,71.83,71.2,-
May 6 2022 8:54:44 AM PDT,Up,5.88,71.63,71.2,-
May 6 2022 8:53:43 AM PDT,Up,6.5,71.59,71.2,-
May 6 2022 8:52:43 AM PDT,Up,6.38,71.43,71.19,-
May 6 2022 8:51:43 AM PDT,Up,5.88,71.14,71.19,-
May 6 2022 8:50:43 AM PDT,Up,7.38,70.69,71.19,-
May 6 2022 8:49:43 AM PDT,Trouble,5.5,83.85,71.19,Memory Utilization exceeds 80 %
May 6 2022 8:48:43 AM PDT,Trouble,6,83.68,71.19,Memory Utilization exceeds 80 %
May 6 2022 8:47:43 AM PDT,Trouble,6.13,83.91,71.19,Memory Utilization exceeds 80 %
May 6 2022 8:46:43 AM PDT,Trouble,6.13,84.01,71.19,Memory Utilization exceeds 80 %
May 6 2022 8:45:43 AM PDT,Trouble,7.38,83.8,71.19,Memory Utilization exceeds 80 %
May 6 2022 8:44:43 AM PDT,Trouble,6.13,83.91,71.18,Memory Utilization exceeds 80 %
May 6 2022 8:43:43 AM PDT,Trouble,6.75,83.9,71.18,Memory Utilization exceeds 80 %
May 6 2022 8:42:43 AM PDT,Trouble,7.75,83.6,71.18,Memory Utilization exceeds 80 %
May 6 2022 8:41:43 AM PDT,Trouble,7.38,83.58,71.19,Memory Utilization exceeds 80 %
May 6 2022 8:40:43 AM PDT,Trouble,8.13,83.86,71.19,Memory Utilization exceeds 80 %
May 6 2022 8:39:43 AM PDT,Trouble,9.38,84.03,71.31,Memory Utilization exceeds 80 %
May 6 2022 8:38:44 AM PDT,Trouble,6.25,84.04,71.18,Memory Utilization exceeds 80 %
May 6 2022 8:37:43 AM PDT,Trouble,6,84.01,71.18,Memory Utilization exceeds 80 %
May 6 2022 8:36:43 AM PDT,Trouble,5.75,83.63,71.17,Memory Utilization exceeds 80 %
May 6 2022 8:35:43 AM PDT,Trouble,6.38,83.82,71.17,Memory Utilization exceeds 80 %
May 6 2022 8:34:43 AM PDT,Trouble,6.13,83.92,71.17,Memory Utilization exceeds 80 %
May 6 2022 8:33:43 AM PDT,Trouble,6,83.6,71.17,Memory Utilization exceeds 80 %
May 6 2022 8:32:43 AM PDT,Trouble,6.13,83.14,71.17,Memory Utilization exceeds 80 %
May 6 2022 8:31:43 AM PDT,Trouble,7.13,84.04,71.17,Memory Utilization exceeds 80 %
May 6 2022 8:30:43 AM PDT,Trouble,11,83.89,71.17,Memory Utilization exceeds 80 %
May 6 2022 8:29:43 AM PDT,Trouble,7.63,83.49,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:28:43 AM PDT,Trouble,7.63,83.9,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:27:43 AM PDT,Trouble,6.13,83.83,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:26:43 AM PDT,Trouble,5.75,84.15,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:25:43 AM PDT,Trouble,6.63,83.91,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:24:43 AM PDT,Trouble,5.88,83.68,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:23:43 AM PDT,Trouble,6.75,84.18,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:22:44 AM PDT,Trouble,6.38,84.13,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:21:43 AM PDT,Trouble,3.88,83.81,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:20:43 AM PDT,Trouble,6.5,84.07,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:19:43 AM PDT,Trouble,6.38,83.91,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:18:43 AM PDT,Trouble,6.75,83.77,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:17:43 AM PDT,Trouble,6.63,83.67,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:16:43 AM PDT,Trouble,7.5,83.61,71.16,Memory Utilization exceeds 80 %
May 6 2022 8:15:43 AM PDT,Trouble,8.5,84.34,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:14:43 AM PDT,Trouble,5.88,83.3,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:13:43 AM PDT,Trouble,7.13,83.25,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:12:43 AM PDT,Trouble,5.88,83.21,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:11:43 AM PDT,Trouble,7,83.14,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:10:43 AM PDT,Trouble,7.38,83.16,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:09:44 AM PDT,Trouble,7.88,83.08,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:08:44 AM PDT,Trouble,7.13,83.08,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:07:43 AM PDT,Trouble,7.13,83.09,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:06:43 AM PDT,Trouble,7.63,83.04,71.14,Memory Utilization exceeds 80 %
May 6 2022 8:05:45 AM PDT,Trouble,7.25,82.98,71.14,Memory Utilization exceeds 80 %
May 6 2022 8:04:43 AM PDT,Trouble,7.38,82.72,71.14,Memory Utilization exceeds 80 %
May 6 2022 8:03:43 AM PDT,Trouble,7.25,82.78,71.14,Memory Utilization exceeds 80 %
May 6 2022 8:02:43 AM PDT,Trouble,7.13,82.71,71.14,Memory Utilization exceeds 80 %
May 6 2022 8:01:43 AM PDT,Trouble,6,82.68,71.15,Memory Utilization exceeds 80 %
May 6 2022 8:00:43 AM PDT,Trouble,7.75,82.61,71.14,Memory Utilization exceeds 80 %
May 6 2022 7:59:43 AM PDT,Trouble,5.75,82.6,71.14,Memory Utilization exceeds 80 %
May 6 2022 7:58:43 AM PDT,Trouble,6.38,82.56,71.14,Memory Utilization exceeds 80 %
May 6 2022 7:57:43 AM PDT,Trouble,6.25,82.49,71.14,Memory Utilization exceeds 80 %
May 6 2022 7:56:43 AM PDT,Trouble,6,82.46,71.14,Memory Utilization exceeds 80 %
May 6 2022 7:55:43 AM PDT,Trouble,6.88,82.4,71.14,Memory Utilization exceeds 80 %
May 6 2022 7:54:43 AM PDT,Trouble,6.63,82.39,71.14,Memory Utilization exceeds 80 %
May 6 2022 7:53:43 AM PDT,Trouble,6.63,82.36,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:52:43 AM PDT,Trouble,7.5,82.35,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:51:43 AM PDT,Trouble,6,82.25,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:50:43 AM PDT,Trouble,6.75,82.29,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:49:44 AM PDT,Trouble,6.63,82.25,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:48:43 AM PDT,Trouble,6.38,82.13,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:47:43 AM PDT,Trouble,5.88,82.03,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:46:43 AM PDT,Trouble,6.38,82.03,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:45:43 AM PDT,Trouble,6.75,81.97,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:44:44 AM PDT,Trouble,6.13,81.93,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:43:43 AM PDT,Trouble,6.25,81.86,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:42:43 AM PDT,Trouble,6.25,81.94,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:41:43 AM PDT,Trouble,7.13,81.86,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:40:43 AM PDT,Trouble,6.5,81.81,71.13,Memory Utilization exceeds 80 %
May 6 2022 7:39:43 AM PDT,Trouble,5,81.76,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:38:43 AM PDT,Trouble,4.38,81.68,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:37:43 AM PDT,Trouble,6.5,81.56,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:36:43 AM PDT,Trouble,6.75,81.58,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:35:43 AM PDT,Trouble,7.13,81.6,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:34:43 AM PDT,Trouble,6.63,81.59,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:33:43 AM PDT,Trouble,6.25,81.49,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:32:43 AM PDT,Trouble,7.38,81.5,71.12,Memory Utilization exceeds 80 %
May 6 2022 7:31:43 AM PDT,Trouble,7.63,81.52,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:30:43 AM PDT,Trouble,13.25,81.66,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:29:43 AM PDT,Trouble,7.63,81.31,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:28:43 AM PDT,Trouble,6.5,81.17,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:27:43 AM PDT,Trouble,6,81.11,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:26:43 AM PDT,Trouble,6.13,81.08,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:25:43 AM PDT,Trouble,7.38,81.04,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:24:43 AM PDT,Trouble,6,81.05,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:23:43 AM PDT,Trouble,6,80.91,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:22:43 AM PDT,Trouble,7.63,80.91,71.1,Memory Utilization exceeds 80 %
May 6 2022 7:21:43 AM PDT,Trouble,6,80.83,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:20:43 AM PDT,Trouble,6.88,80.87,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:19:43 AM PDT,Trouble,6,80.86,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:18:43 AM PDT,Trouble,6.38,80.77,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:17:45 AM PDT,Trouble,6.25,80.8,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:16:43 AM PDT,Trouble,6.13,80.6,71.11,Memory Utilization exceeds 80 %
May 6 2022 7:15:43 AM PDT,Trouble,9.13,80.53,71.1,Memory Utilization exceeds 80 %
May 6 2022 7:14:43 AM PDT,Trouble,6.63,80.53,71.1,Memory Utilization exceeds 80 %
May 6 2022 7:13:43 AM PDT,Trouble,6,80.5,71.1,Memory Utilization exceeds 80 %
May 6 2022 7:12:43 AM PDT,Trouble,6.25,80.45,71.1,Memory Utilization exceeds 80 %
May 6 2022 7:11:43 AM PDT,Trouble,7.25,80.4,71.1,Memory Utilization exceeds 80 %
May 6 2022 7:10:43 AM PDT,Trouble,6.5,80.34,71.1,Memory Utilization exceeds 80 %
May 6 2022 7:09:43 AM PDT,Trouble,6.13,80.33,71.09,Memory Utilization exceeds 80 %
May 6 2022 7:08:43 AM PDT,Trouble,6.63,80.24,71.09,Memory Utilization exceeds 80 %
May 6 2022 7:07:43 AM PDT,Trouble,6.38,80.21,71.09,Memory Utilization exceeds 80 %
May 6 2022 7:06:43 AM PDT,Trouble,6.25,80.19,71.09,Memory Utilization exceeds 80 %
May 6 2022 7:05:43 AM PDT,Trouble,7.5,80.1,71.09,Memory Utilization exceeds 80 %
May 6 2022 7:04:43 AM PDT,Up,6.75,80.07,71.09,-
May 6 2022 7:03:43 AM PDT,Up,6.38,80.05,71.09,-
May 6 2022 7:02:43 AM PDT,Up,6.63,80.06,71.08,-
May 6 2022 7:01:45 AM PDT,Up,6.38,80.02,71.09,-
May 6 2022 7:00:43 AM PDT,Up,7.75,79.89,71.09,-
May 6 2022 6:59:43 AM PDT,Up,5.88,79.92,71.09,-
May 6 2022 6:58:43 AM PDT,Up,6.25,79.82,71.09,-
May 6 2022 6:57:43 AM PDT,Up,6.38,79.82,71.09,-
May 6 2022 6:56:43 AM PDT,Up,4.25,79.67,71.09,-
May 6 2022 6:55:43 AM PDT,Up,5.75,79.68,71.09,-
May 6 2022 6:54:44 AM PDT,Up,6,79.65,71.08,-
May 6 2022 6:53:43 AM PDT,Up,7.25,79.71,71.08,-
May 6 2022 6:52:43 AM PDT,Up,6.13,79.9,71.08,-
May 6 2022 6:51:43 AM PDT,Up,5.88,79.88,71.08,-
May 6 2022 6:50:43 AM PDT,Up,6.75,79.83,71.08,-
May 6 2022 6:49:44 AM PDT,Up,5.75,79.79,71.08,-
May 6 2022 6:48:43 AM PDT,Up,6.38,79.77,71.08,-
May 6 2022 6:47:43 AM PDT,Up,6,79.75,71.08,-
May 6 2022 6:46:43 AM PDT,Up,6.13,79.72,71.08,-
May 6 2022 6:45:45 AM PDT,Up,7.25,79.58,71.07,-
May 6 2022 6:44:44 AM PDT,Up,6,79.51,71.07,-
May 6 2022 6:43:43 AM PDT,Up,6.25,79.44,71.07,-
May 6 2022 6:42:43 AM PDT,Up,6.38,79.44,71.07,-
May 6 2022 6:41:43 AM PDT,Up,6.75,79.38,71.07,-
May 6 2022 6:40:43 AM PDT,Up,6.75,79.33,71.08,-
May 6 2022 6:39:43 AM PDT,Up,5.88,79.25,71.07,-
May 6 2022 6:38:43 AM PDT,Up,6.25,79.19,71.07,-
May 6 2022 6:37:43 AM PDT,Up,6.25,79.13,71.07,-
May 6 2022 6:36:43 AM PDT,Up,5.88,79.06,71.07,-
May 6 2022 6:35:43 AM PDT,Up,6.75,79.01,71.07,-
May 6 2022 6:34:44 AM PDT,Up,6.13,78.96,71.07,-
May 6 2022 6:33:43 AM PDT,Up,6.25,78.91,71.07,-
May 6 2022 6:32:43 AM PDT,Up,6.25,78.91,71.07,-
May 6 2022 6:31:43 AM PDT,Up,6,78.82,71.06,-
May 6 2022 6:30:43 AM PDT,Up,6.75,78.8,71.06,-
May 6 2022 6:29:45 AM PDT,Up,6.25,78.75,71.06,-
May 6 2022 6:28:43 AM PDT,Up,6.25,78.63,71.06,-
May 6 2022 6:27:43 AM PDT,Up,5.88,78.56,71.06,-
May 6 2022 6:26:43 AM PDT,Up,5.88,78.49,71.06,-
May 6 2022 6:25:43 AM PDT,Up,6.63,78.51,71.06,-
May 6 2022 6:24:43 AM PDT,Up,6,78.43,71.05,-
May 6 2022 6:23:43 AM PDT,Up,6.38,78.38,71.05,-
May 6 2022 6:22:43 AM PDT,Up,6.25,78.56,71.05,-
May 6 2022 6:21:43 AM PDT,Up,6,78.51,71.05,-
May 6 2022 6:20:43 AM PDT,Up,6.63,78.48,71.06,-
May 6 2022 6:19:43 AM PDT,Up,5.63,78.4,71.06,-
May 6 2022 6:18:43 AM PDT,Up,6.25,78.36,71.05,-
May 6 2022 6:17:43 AM PDT,Up,6,78.31,71.05,-
May 6 2022 6:16:43 AM PDT,Up,5.88,78.33,71.05,-
May 6 2022 6:15:43 AM PDT,Up,6.75,78.2,71.05,-
May 6 2022 6:14:43 AM PDT,Up,6.13,78.18,71.05,-
May 6 2022 6:13:43 AM PDT,Up,4.13,77.97,71.05,-
May 6 2022 6:12:45 AM PDT,Up,6.38,77.59,71.05,-
May 6 2022 6:11:43 AM PDT,Up,6.63,77.46,71.05,-
May 6 2022 6:10:43 AM PDT,Up,9.88,77.81,71.04,-
May 6 2022 6:09:43 AM PDT,Up,6,76.91,71.04,-
May 6 2022 6:08:43 AM PDT,Up,6.13,76.85,71.04,-
May 6 2022 6:07:43 AM PDT,Up,6,76.81,71.04,-
May 6 2022 6:06:43 AM PDT,Up,6,76.71,71.04,-
May 6 2022 6:05:43 AM PDT,Up,6.88,76.73,71.04,-
May 6 2022 6:04:43 AM PDT,Up,6.5,76.71,71.04,-
May 6 2022 6:03:43 AM PDT,Up,6.63,76.65,71.04,-
